agA_name	agB_name	agA_ns	agA_id	agB_ns	agB_id	residue	position	stmt_type	evidence_count	stmt_hash	belief	source_counts	initial_sign
ACE2	MAS1	HGNC	13557	HGNC	6899			Inhibition	1	-13344743798088965	1.0	{'reach': 1}	
ACE2	MAS1	HGNC	13557	HGNC	6899			Activation	1	13240348307179256	1.0	{'reach': 1}	
ACE2	REN	HGNC	13557	HGNC	9958			Inhibition	1	1094909025005520	1.0	{'reach': 1}	
ACE2	SLC33A1	HGNC	13557	HGNC	95			Activation	1	32046468031113936	1.0	{'reach': 1}	
ACE2	TM7SF2	HGNC	13557	HGNC	11863			Activation	1	-25191079033189155	1.0	{'reach': 1}	
ACE2	TMPRSS2	HGNC	13557	HGNC	11876			Inhibition	1	-17418767247724106	1.0	{'reach': 1}	
ACE2	TMPRSS2	HGNC	13557	HGNC	11876			IncreaseAmount	1	-18823737829133782	1.0	{'reach': 1}	
ACE2	TMPRSS2	HGNC	13557	HGNC	11876			Activation	1	5594912080517881	1.0	{'reach': 1}	
ACE2	TNF	HGNC	13557	HGNC	11892			Activation	1	-35790410676759388	1.0	{'reach': 1}	
ACE2	VEGFA	HGNC	13557	HGNC	12680			Inhibition	1	14688534539130140	1.0	{'reach': 1}	
ACHE	APP	HGNC	108	HGNC	620			Inhibition	1	19612660872830547	1.0	{'reach': 1}	
ACHE	APP	HGNC	108	HGNC	620			Activation	1	34654032397200751	1.0	{'reach': 1}	
ACHE	BCHE	HGNC	108	HGNC	983			Inhibition	1	-31166833184105929	1.0	{'sparser': 1}	
ACHE	CSF2	HGNC	108	HGNC	2434			Inhibition	1	6181873916929266	1.0	{'sparser': 1}	
ACHE	PRNP	HGNC	108	HGNC	9449			Activation	0	11083414853124383	1.0	{}	
ACKR2	CD79A	HGNC	1565	HGNC	1698			Activation	1	-16350309599208158	1.0	{'reach': 1}	
ACKR3	CXCL12	HGNC	23692	HGNC	10672			DecreaseAmount	1	-23460681065298018	1.0	{'reach': 1}	
ACKR3	CXCL12	HGNC	23692	HGNC	10672			IncreaseAmount	1	12738868606396080	1.0	{'reach': 1}	
ACKR3	CXCL12	HGNC	23692	HGNC	10672			Inhibition	1	-19372566525248536	1.0	{'reach': 1}	
ACKR3	CXCL12	HGNC	23692	HGNC	10672			Activation	1	-31841042745882752	1.0	{'reach': 1}	
ACKR3	CXCR4	HGNC	23692	HGNC	2561			IncreaseAmount	1	25838233719589969	1.0	{'reach': 1}	
ACKR3	CXCR4	HGNC	23692	HGNC	2561			Inhibition	1	-4945990585822475	1.0	{'reach': 1}	
ACKR3	CXCR4	HGNC	23692	HGNC	2561			Activation	1	5640840894076414	1.0	{'reach': 1}	
ACKR3	EGFR	HGNC	23692	HGNC	3236			Activation	1	801685173427028	1.0	{'reach': 1}	
ACKR3	MAPK3	HGNC	23692	HGNC	6877			Activation	0	-22877678508568138	1.0	{}	
ACKR3	NFE2L2	HGNC	23692	HGNC	7782			Activation	1	16126766702725322	1.0	{'reach': 1}	
ACKR3	RB1	HGNC	23692	HGNC	9884			Inhibition	1	1382419827495108	1.0	{'reach': 1}	
ACKR3	STAT3	HGNC	23692	HGNC	11364			Activation	1	24165281697017308	1.0	{'reach': 1}	
ACLY	CLEC4D	HGNC	115	HGNC	14554			Activation	1	26552288972897016	1.0	{'reach': 1}	
ACO1	EPAS1	HGNC	117	HGNC	3374			Inhibition	1	-23602477602560468	1.0	{'eidos': 1}	
ACO1	TFRC	HGNC	117	HGNC	11763			Activation	1	30174175912097844	1.0	{'eidos': 1}	
ACO1	TFRC	HGNC	117	HGNC	11763			IncreaseAmount	1	30588816934201216	1.0	{'reach': 1}	
ACOD1	NOD2	HGNC	33904	HGNC	5331			Inhibition	1	-24496542318923497	1.0	{'reach': 1}	
ACOD1	ORAI1	HGNC	33904	HGNC	25896			Activation	1	19586519669224686	1.0	{'reach': 1}	
ACOD1	SCD	HGNC	33904	HGNC	10571			Activation	1	-990927303969430	1.0	{'reach': 1}	
ACP1	EPHA2	HGNC	122	HGNC	3386			Inhibition	1	20016255193529500	1.0	{'signor': 1}	
ACP1	PTK2	HGNC	122	HGNC	9611			Inhibition	0	-32995815749579887	1.0	{}	
ACR	CASP3	HGNC	126	HGNC	1504			Activation	1	12713702074619274	1.0	{'reach': 1}	
ACR	F2RL1	HGNC	126	HGNC	3538			Activation	1	7082243495088957	1.0	{'reach': 1}	
ACR	GAPDH	HGNC	126	HGNC	4141			Inhibition	1	-14978987170431435	1.0	{'sparser': 1}	
ACR	MYCN	HGNC	126	HGNC	7559			DecreaseAmount	1	14994320655877479	1.0	{'reach': 1}	
ACSL1	FAS	HGNC	3569	HGNC	11920			Activation	1	-23183141490029983	1.0	{'reach': 1}	
ACSL4	ADA	HGNC	3571	HGNC	186			Activation	1	26207835052907956	1.0	{'eidos': 1}	
ACSM3	CEBPZ	HGNC	10522	HGNC	24218			Activation	1	-27940575158476023	1.0	{'reach': 1}	
ACSM3	CSF2	HGNC	10522	HGNC	2434			Activation	1	-12770314618017373	1.0	{'reach': 1}	
ACSM3	DNMT1	HGNC	10522	HGNC	2976			Inhibition	1	-20181779037446041	1.0	{'reach': 1}	
ACSM3	ECI1	HGNC	10522	HGNC	2703			Activation	1	11889405667282288	1.0	{'reach': 1}	
ACSM3	EZH2	HGNC	10522	HGNC	3527			Inhibition	1	6767684336169049	1.0	{'reach': 1}	
ACSM3	NOS2	HGNC	10522	HGNC	7873			Activation	1	11500326844424731	1.0	{'reach': 1}	
ACSM3	NOS3	HGNC	10522	HGNC	7876			Activation	1	-17620036598277225	1.0	{'reach': 1}	
ACSM3	TBL1X	HGNC	10522	HGNC	11585			Activation	1	29028853282097121	1.0	{'reach': 1}	
ACSM3	TLR4	HGNC	10522	HGNC	11850			Activation	1	-8501295211980696	1.0	{'reach': 1}	
ACSM3	TLR4	HGNC	10522	HGNC	11850			IncreaseAmount	1	-24060887336771966	1.0	{'reach': 1}	
ACSM3	TNF	HGNC	10522	HGNC	11892			Activation	1	3527475831438436	1.0	{'reach': 1}	
ACSM3	TNF	HGNC	10522	HGNC	11892			IncreaseAmount	1	-1069779243834834	1.0	{'sparser': 1}	
ACSS3	PLIN3	HGNC	24723	HGNC	16893			Inhibition	1	21381148610730168	1.0	{'eidos': 1}	
ACTB	GLB1	HGNC	132	HGNC	4298			Activation	1	20555798053746075	1.0	{'reach': 1}	
ACTL6A	CDKN1A	HGNC	24124	HGNC	1784			DecreaseAmount	1	2302624463943884	1.0	{'reach': 1}	
ACTL6A	CDKN1A	HGNC	24124	HGNC	1784			Inhibition	1	-26253619432222885	1.0	{'reach': 1}	
ACTL6A	MYC	HGNC	24124	HGNC	7553			Activation	1	-21996485357630139	1.0	{'reach': 1}	
ACTL6A	NOTCH1	HGNC	24124	HGNC	7881			Activation	1	4830830654058758	1.0	{'eidos': 1}	
ACTN4	CTNNB1	HGNC	166	HGNC	2514			Activation	1	-29385342877672560	1.0	{'reach': 1}	
ACVR1	BMP7	HGNC	171	HGNC	1074			Activation	1	35003287256905811	1.0	{'reach': 1}	
ACVR1	CEP43	HGNC	171	HGNC	17012			Activation	1	33794739003476540	1.0	{'reach': 1}	
ACVR1	CEP43	HGNC	171	HGNC	17012			Activation	1	34169798997326731	1.0	{'reach': 1}	
ACVR1	CEP43	HGNC	171	HGNC	17012			Activation	1	9640598448183465	1.0	{'reach': 1}	
ACVR1	HMOX1	HGNC	171	HGNC	5013			Activation	1	10251573280720921	1.0	{'reach': 1}	
ACVR1	HMOX1	HGNC	171	HGNC	5013			Activation	1	-18767372057023701	1.0	{'reach': 1}	
ACVR1	SMAD1	HGNC	171	HGNC	6767			Activation	1	24874586909737982	1.0	{'sparser': 1}	
ACVR1	SMAD1	HGNC	171	HGNC	6767			Phosphorylation	1	-15073033526100547	1.0	{'sparser': 1}	
ACVR1	SMAD5	HGNC	171	HGNC	6771			Activation	1	-835784478635204	1.0	{'sparser': 1}	
ACVR1	SMAD5	HGNC	171	HGNC	6771			Phosphorylation	1	-23913474921209183	1.0	{'sparser': 1}	
ACVR1B	NODAL	HGNC	172	HGNC	7865			Activation	1	23517321976190098	1.0	{'reach': 1}	
ACVR1B	SMAD2	HGNC	172	HGNC	6768			Phosphorylation	1	-33412209145558412	1.0	{'sparser': 1}	
ACVR1B	SMAD2	HGNC	172	HGNC	6768			Activation	1	-30172423783484689	1.0	{'reach': 1}	
ACVR1B	SMAD3	HGNC	172	HGNC	6769			Activation	1	22106222099088770	1.0	{'signor': 1}	
ACVR1B	SMAD3	HGNC	172	HGNC	6769			Phosphorylation	1	-21685889659579164	1.0	{'sparser': 1}	
ACVR1B	TDGF1	HGNC	172	HGNC	11701			Inhibition	1	21689857289414933	1.0	{'reach': 1}	
ACVR1C	SMAD2	HGNC	18123	HGNC	6768			Phosphorylation	1	-2068893407021009	1.0	{'sparser': 1}	
ACVR1C	SMAD3	HGNC	18123	HGNC	6769			Phosphorylation	1	7552359400136563	1.0	{'sparser': 1}	
ACVR2A	SMAD1	HGNC	173	HGNC	6767			Activation	0	-27265920868094499	1.0	{}	
ACVRL1	ENG	HGNC	175	HGNC	3349			Phosphorylation	1	10277482918871571	1.0	{'sparser': 1}	
ACVRL1	ENG	HGNC	175	HGNC	3349			Activation	1	6876923408536826	1.0	{'reach': 1}	
ACVRL1	GDF2	HGNC	175	HGNC	4217			Inhibition	0	-26344819864515934	1.0	{}	
ACVRL1	GDF2	HGNC	175	HGNC	4217			Activation	1	20050545067829235	1.0	{'reach': 1}	
ACVRL1	SMAD1	HGNC	175	HGNC	6767			Activation	1	19464952491502780	1.0	{'reach': 1}	
ACVRL1	SMAD1	HGNC	175	HGNC	6767			Phosphorylation	1	-13865627954211505	1.0	{'sparser': 1}	
ACVRL1	SMAD5	HGNC	175	HGNC	6771			Activation	1	-29389551792851105	1.0	{'reach': 1}	
ACVRL1	SMAD5	HGNC	175	HGNC	6771			Phosphorylation	1	-14273775747152131	1.0	{'sparser': 1}	
ACVRL1	TGFBR1	HGNC	175	HGNC	11772			Inhibition	1	-9955149701554605	1.0	{'reach': 1}	
ACYP2	STAT3	HGNC	180	HGNC	11364			Activation	1	-13940908949290603	1.0	{'sparser': 1}	
ADA	INS	HGNC	186	HGNC	6081			Activation	1	22581559630479400	1.0	{'reach': 1}	
ADA	TNF	HGNC	186	HGNC	11892			Inhibition	1	-28108724640324630	1.0	{'reach': 1}	
ADA2	KAT2A	HGNC	1839	HGNC	4201			Activation	1	-23408380207979105	1.0	{'reach': 1}	
ADAM10	ADAM17	HGNC	188	HGNC	195			Activation	1	9156537454219020	1.0	{'reach': 1}	
ADAM10	APP	HGNC	188	HGNC	620			DecreaseAmount	0	-2272288015853560	1.0	{}	
ADAM10	APP	HGNC	188	HGNC	620			IncreaseAmount	1	6115179610760872	1.0	{'reach': 1}	
ADAM10	APP	HGNC	188	HGNC	620			Inhibition	1	-28512115367998645	1.0	{'eidos': 1}	
ADAM10	APP	HGNC	188	HGNC	620			Activation	1	9174194389027310	1.0	{'reach': 1}	
ADAM10	BTC	HGNC	188	HGNC	1121			Activation	1	-31345968963859801	1.0	{'sparser': 1}	
ADAM10	CD44	HGNC	188	HGNC	1681			Activation	1	30091796235798019	1.0	{'reach': 1}	
ADAM10	CDH1	HGNC	188	HGNC	1748			Inhibition	1	3361970139369248	1.0	{'reach': 1}	
ADAM10	CDH1	HGNC	188	HGNC	1748			Activation	1	-23847406939202714	1.0	{'reach': 1}	
ADAM10	CDH2	HGNC	188	HGNC	1759			Activation	1	27464740534539681	1.0	{'reach': 1}	
ADAM10	CDH5	HGNC	188	HGNC	1764			Activation	1	16637121513556462	1.0	{'reach': 1}	
ADAM10	CX3CL1	HGNC	188	HGNC	10647			Activation	1	-32021270340510991	1.0	{'reach': 1}	
ADAM10	EGF	HGNC	188	HGNC	3229			Activation	1	24022524621289106	1.0	{'sparser': 1}	
ADAM10	EGFR	HGNC	188	HGNC	3236			Activation	1	22077079225651769	1.0	{'reach': 1}	
ADAM10	FASLG	HGNC	188	HGNC	11936			Activation	1	9170196679384464	1.0	{'reach': 1}	
ADAM10	IL1R1	HGNC	188	HGNC	5993			Activation	1	-10955451873789328	1.0	{'sparser': 1}	
ADAM10	IL6	HGNC	188	HGNC	6018			Activation	1	624681321973433	1.0	{'reach': 1}	
ADAM10	LRP1	HGNC	188	HGNC	6692			Activation	0	11282642323368918	1.0	{}	
ADAM10	NOTCH1	HGNC	188	HGNC	7881			Activation	0	28013767221102744	1.0	{}	
ADAM10	PRNP	HGNC	188	HGNC	9449			Activation	1	-6282672215945588	1.0	{'reach': 1}	
ADAM10	TNF	HGNC	188	HGNC	11892			Activation	1	14351752298359196	1.0	{'reach': 1}	
ADAM10	UROD	HGNC	188	HGNC	12591			Activation	1	-3909554550879030	1.0	{'reach': 1}	
ADAM12	EFNA1	HGNC	190	HGNC	3221			Activation	1	-4844986604985517	1.0	{'reach': 1}	
ADAM12	EGFR	HGNC	190	HGNC	3236			Activation	1	-13446892296158425	1.0	{'reach': 1}	
ADAM12	HBEGF	HGNC	190	HGNC	3059			Activation	1	-33604409318800052	1.0	{'reach': 1}	
ADAM15	SRC	HGNC	193	HGNC	11283			Activation	1	29437180850154858	1.0	{'reach': 1}	
ADAM17	ACE2	HGNC	195	HGNC	13557			DecreaseAmount	1	4273319924035346	1.0	{'reach': 1}	
ADAM17	ACE2	HGNC	195	HGNC	13557			Inhibition	1	12243799272431404	1.0	{'reach': 1}	
ADAM17	ACE2	HGNC	195	HGNC	13557			Activation	1	-11159115707625247	1.0	{'reach': 1}	
ADAM17	APP	HGNC	195	HGNC	620			Activation	1	-16424635842198036	1.0	{'reach': 1}	
ADAM17	APP	HGNC	195	HGNC	620			Inhibition	1	13262897067111743	1.0	{'reach': 1}	
ADAM17	AREG	HGNC	195	HGNC	651			Activation	1	9219311329632846	1.0	{'eidos': 1}	
ADAM17	ARHGEF2	HGNC	195	HGNC	682			Activation	1	7723536451639218	1.0	{'sparser': 1}	
ADAM17	ATF2	HGNC	195	HGNC	784			Phosphorylation	1	13635298604044057	1.0	{'sparser': 1}	
ADAM17	CASP1	HGNC	195	HGNC	1499			Activation	1	10017819088625767	1.0	{'sparser': 1}	
ADAM17	CASP3	HGNC	195	HGNC	1504			Activation	1	-14417383928958161	1.0	{'sparser': 1}	
ADAM17	CASP8	HGNC	195	HGNC	1509			Activation	1	-28945223271144991	1.0	{'sparser': 1}	
ADAM17	CD36	HGNC	195	HGNC	1663			Activation	1	-33149964294645083	1.0	{'reach': 1}	
ADAM17	CD55	HGNC	195	HGNC	2665			Activation	1	-32274896288375040	1.0	{'reach': 1}	
ADAM17	CX3CL1	HGNC	195	HGNC	10647			Activation	1	28951006241858911	1.0	{'reach': 1}	
ADAM17	CXCL8	HGNC	195	HGNC	6025			Activation	1	14714795442250271	1.0	{'sparser': 1}	
ADAM17	DLK1	HGNC	195	HGNC	2907			Activation	1	-13628608004730199	1.0	{'reach': 1}	
ADAM17	EGF	HGNC	195	HGNC	3229			Activation	1	-16718681387522861	1.0	{'reach': 1}	
ADAM17	EGFR	HGNC	195	HGNC	3236			Inhibition	1	2936888424460188	1.0	{'reach': 1}	
ADAM17	EGFR	HGNC	195	HGNC	3236			Phosphorylation	1	11738300338439879	1.0	{'reach': 1}	
ADAM17	EGFR	HGNC	195	HGNC	3236			Activation	1	21529390543168670	1.0	{'reach': 1}	
ADAM17	ERBB4	HGNC	195	HGNC	3432			Activation	1	10858919841934173	1.0	{'reach': 1}	
ADAM17	FOXO1	HGNC	195	HGNC	3819			Phosphorylation	1	34305281489958834	1.0	{'sparser': 1}	
ADAM17	GP1BA	HGNC	195	HGNC	4439			Activation	1	2730906125910929	1.0	{'reach': 1}	
ADAM17	GSK3B	HGNC	195	HGNC	4617			Phosphorylation	1	27834044274520474	1.0	{'sparser': 1}	
ADAM17	HBEGF	HGNC	195	HGNC	3059			DecreaseAmount	0	6971563511540175	1.0	{}	
ADAM17	HBEGF	HGNC	195	HGNC	3059			Activation	1	-11544097312778079	1.0	{'reach': 1}	
ADAM17	HCCS	HGNC	195	HGNC	4837			Activation	1	19661356391426631	1.0	{'reach': 1}	
ADAM17	IFNG	HGNC	195	HGNC	5438			Inhibition	1	16274693562492618	1.0	{'reach': 1}	
ADAM17	IKBKB	HGNC	195	HGNC	5960			Activation	1	-33738857321596534	1.0	{'sparser': 1}	
ADAM17	IKBKB	HGNC	195	HGNC	5960			Phosphorylation	1	-21130706137424775	1.0	{'sparser': 1}	
ADAM17	IL6	HGNC	195	HGNC	6018			Activation	1	-34697749579326	1.0	{'reach': 1}	
ADAM17	IL6R	HGNC	195	HGNC	6019			Activation	1	-14984663699674142	1.0	{'reach': 1}	
ADAM17	IL6ST	HGNC	195	HGNC	6021			Activation	1	12340487583001114	1.0	{'reach': 1}	
ADAM17	IRS1	HGNC	195	HGNC	6125			Phosphorylation	1	25744448354079319	1.0	{'sparser': 1}	
ADAM17	JUN	HGNC	195	HGNC	6204			Activation	1	4572733449127399	1.0	{'sparser': 1}	
ADAM17	JUN	HGNC	195	HGNC	6204			Phosphorylation	1	-31913344479717952	1.0	{'sparser': 1}	
ADAM17	KL	HGNC	195	HGNC	6344			Activation	1	22953232089606628	1.0	{'reach': 1}	
ADAM17	MAP3K11	HGNC	195	HGNC	6850			Activation	1	18602189245178145	1.0	{'sparser': 1}	
ADAM17	MAP3K7	HGNC	195	HGNC	6859			Activation	1	-17263485826401320	1.0	{'sparser': 1}	
ADAM17	MAP3K7	HGNC	195	HGNC	6859			Phosphorylation	1	-26195442539894569	1.0	{'sparser': 1}	
ADAM17	MAPK8	HGNC	195	HGNC	6881			Activation	1	-2178410171249065	1.0	{'sparser': 1}	
ADAM17	MAPK8	HGNC	195	HGNC	6881			Phosphorylation	1	-8855175726977075	1.0	{'sparser': 1}	
ADAM17	MAPK9	HGNC	195	HGNC	6886			Activation	1	-15443984312382269	1.0	{'sparser': 1}	
ADAM17	MAPK9	HGNC	195	HGNC	6886			Phosphorylation	1	-27150011718618116	1.0	{'sparser': 1}	
ADAM17	MERTK	HGNC	195	HGNC	7027			Activation	1	20873387783324627	1.0	{'reach': 1}	
ADAM17	MMP2	HGNC	195	HGNC	7166			Activation	1	-15969992567197906	1.0	{'reach': 1}	
ADAM17	MMP9	HGNC	195	HGNC	7176			Activation	1	-14694891673093110	1.0	{'sparser': 1}	
ADAM17	NFKBIA	HGNC	195	HGNC	7797			Activation	1	-6704424210943969	1.0	{'sparser': 1}	
ADAM17	NFKBIA	HGNC	195	HGNC	7797			Phosphorylation	1	-24107070749666630	1.0	{'sparser': 1}	
ADAM17	NOS2	HGNC	195	HGNC	7873			Activation	1	-20303026363216480	1.0	{'sparser': 1}	
ADAM17	NOTCH1	HGNC	195	HGNC	7881			Activation	1	-17881793765089739	1.0	{'reach': 1}	
ADAM17	NRG1	HGNC	195	HGNC	7997			Activation	1	-1462760532518477	1.0	{'reach': 1}	
ADAM17	NRG1	HGNC	195	HGNC	7997			Inhibition	1	-23922300491723369	1.0	{'reach': 1}	
ADAM17	PRL	HGNC	195	HGNC	9445			Activation	1	-20764953019972959	1.0	{'sparser': 1}	
ADAM17	PROCR	HGNC	195	HGNC	9452			Activation	1	-14508819699182516	1.0	{'reach': 1}	
ADAM17	RELA	HGNC	195	HGNC	9955			Acetylation	1	-26734529648413199	1.0	{'sparser': 1}	
ADAM17	RELA	HGNC	195	HGNC	9955	S	276	Phosphorylation	1	-5095376775976883	1.0	{'sparser': 1}	
ADAM17	RELA	HGNC	195	HGNC	9955			Activation	1	-19915267898935535	1.0	{'sparser': 1}	
ADAM17	RELA	HGNC	195	HGNC	9955	S	536	Phosphorylation	1	-5048697573523728	1.0	{'sparser': 1}	
ADAM17	RELA	HGNC	195	HGNC	9955			Phosphorylation	1	-28379845316198464	1.0	{'sparser': 1}	
ADAM17	RHOA	HGNC	195	HGNC	667			Activation	1	-4453022147251168	1.0	{'sparser': 1}	
ADAM17	RIPK1	HGNC	195	HGNC	10019			Ubiquitination	1	19697017325364209	1.0	{'sparser': 1}	
ADAM17	SELL	HGNC	195	HGNC	10720			Activation	1	-34755653697179222	1.0	{'reach': 1}	
ADAM17	SRC	HGNC	195	HGNC	11283			Activation	1	6160730662290096	1.0	{'sparser': 1}	
ADAM17	SRC	HGNC	195	HGNC	11283			Phosphorylation	1	-1950657620392936	1.0	{'sparser': 1}	
ADAM17	STAT1	HGNC	195	HGNC	11362			Phosphorylation	1	28966627194069541	1.0	{'sparser': 1}	
ADAM17	STAT3	HGNC	195	HGNC	11364			Phosphorylation	1	29134428220323052	1.0	{'sparser': 1}	
ADAM17	STAT3	HGNC	195	HGNC	11364			Activation	1	-2029062611081965	1.0	{'reach': 1}	
ADAM17	SYT1	HGNC	195	HGNC	11509			Phosphorylation	1	-21360005927641990	1.0	{'sparser': 1}	
ADAM17	TGFA	HGNC	195	HGNC	11765			IncreaseAmount	1	-28525391919821144	1.0	{'bel': 1}	
ADAM17	TGFA	HGNC	195	HGNC	11765			DecreaseAmount	0	22674907218992491	1.0	{}	
ADAM17	TGFA	HGNC	195	HGNC	11765			Activation	1	13398085744239616	1.0	{'reach': 1}	
ADAM17	TGFBR1	HGNC	195	HGNC	11772			Activation	1	-33468498621404841	1.0	{'reach': 1}	
ADAM17	TNF	HGNC	195	HGNC	11892			DecreaseAmount	0	-33964342491972148	1.0	{}	
ADAM17	TNF	HGNC	195	HGNC	11892			Inhibition	1	-34022305083091270	1.0	{'reach': 1}	
ADAM17	TNF	HGNC	195	HGNC	11892			IncreaseAmount	1	9594718171996098	1.0	{'reach': 1}	
ADAM17	TNF	HGNC	195	HGNC	11892			Activation	1	-22756298872848504	1.0	{'sparser': 1}	
ADAM17	TNFRSF1A	HGNC	195	HGNC	11916			Activation	1	-933134845836800	1.0	{'sparser': 1}	
ADAM17	TNFRSF1B	HGNC	195	HGNC	11917			Activation	1	17695549259229929	1.0	{'sparser': 1}	
ADAM17	TNIP2	HGNC	195	HGNC	19118			Activation	1	-12220053714253614	1.0	{'sparser': 1}	
ADAM17	ZFP36	HGNC	195	HGNC	12862			Activation	1	-8468983836274841	1.0	{'reach': 1}	
ADAM9	ADAM10	HGNC	216	HGNC	188			Activation	1	-7356011135590537	1.0	{'reach': 1}	
ADAM9	APP	HGNC	216	HGNC	620			Activation	1	23811379223422693	1.0	{'reach': 1}	
ADAM9	CDCP1	HGNC	216	HGNC	24357			Activation	1	-6153606033003297	1.0	{'reach': 1}	
ADAM9	CDCP1	HGNC	216	HGNC	24357			IncreaseAmount	1	-1972785183779301	1.0	{'reach': 1}	
ADAM9	CDH2	HGNC	216	HGNC	1759			Activation	0	-29961335658733054	1.0	{}	
ADAM9	EGFR	HGNC	216	HGNC	3236			Activation	1	-21132861902795160	1.0	{'reach': 1}	
ADAM9	ELN	HGNC	216	HGNC	3327			Inhibition	1	-20161448889588804	1.0	{'reach': 1}	
ADAM9	HBEGF	HGNC	216	HGNC	3059			Activation	1	-29470135259202997	1.0	{'reach': 1}	
ADAM9	MIR1-1	HGNC	216	HGNC	31499			DecreaseAmount	1	7688101111355173	1.0	{'reach': 1}	
ADAMTS12	A2M	HGNC	14605	HGNC	7			DecreaseAmount	0	-1676559657045274	1.0	{}	
ADAMTS12	COMP	HGNC	14605	HGNC	2227			Inhibition	1	-25163547764537482	1.0	{'reach': 1}	
ADAMTS13	VWF	HGNC	1366	HGNC	12726			Activation	1	5104648308173531	1.0	{'reach': 1}	
ADAMTS13	VWF	HGNC	1366	HGNC	12726			Inhibition	1	-2507426061906652	1.0	{'reach': 1}	
ADAMTS13	ZFP36	HGNC	1366	HGNC	12862			Activation	1	2174572342104406	1.0	{'reach': 1}	
ADAMTS13	ZFP36	HGNC	1366	HGNC	12862			Activation	1	15127890641854234	1.0	{'reach': 1}	
ADAMTS13	ZFP36	HGNC	1366	HGNC	12862			Inhibition	1	20388405381511723	1.0	{'reach': 1}	
ADAMTS3	VEGFC	HGNC	219	HGNC	12682			Activation	1	32204726885670763	1.0	{'reach': 1}	
ADAMTS5	ACAN	HGNC	221	HGNC	319			Inhibition	1	-6189214987352813	1.0	{'reach': 1}	
ADAMTS7	A2M	HGNC	223	HGNC	7			DecreaseAmount	0	34104166430090495	1.0	{}	
ADAMTS7	COMP	HGNC	223	HGNC	2227			Activation	1	29639556264331462	1.0	{'reach': 1}	
ADAMTS7	COMP	HGNC	223	HGNC	2227			Inhibition	1	-17381844397964781	1.0	{'reach': 1}	
ADAR	AZIN1	HGNC	225	HGNC	16432			Activation	1	-21437869686231350	1.0	{'reach': 1}	
ADAR	DICER1	HGNC	225	HGNC	17098			Activation	1	26363782891289814	1.0	{'reach': 1}	
ADAR	EIF2AK2	HGNC	225	HGNC	9437			Activation	1	12227541009141831	1.0	{'reach': 1}	
ADAR	EIF2AK2	HGNC	225	HGNC	9437			Inhibition	1	10180365975374851	1.0	{'sparser': 1}	
ADAR	GLI1	HGNC	225	HGNC	4317			Activation	1	22616637222633311	1.0	{'reach': 1}	
ADAR	IFIH1	HGNC	225	HGNC	18873			Inhibition	1	13859916829725552	1.0	{'reach': 1}	
ADAR	NUP98	HGNC	225	HGNC	8068			Inhibition	1	35435083863389980	1.0	{'reach': 1}	
ADCYAP1	AGER	HGNC	241	HGNC	320			Activation	0	-4712065711849127	1.0	{}	
ADCYAP1	APP	HGNC	241	HGNC	620			Activation	1	-4438471574373647	1.0	{'reach': 1}	
ADCYAP1	AVP	HGNC	241	HGNC	894			Activation	1	-22800577809151844	1.0	{'reach': 1}	
ADCYAP1	BDNF	HGNC	241	HGNC	1033			IncreaseAmount	1	-15764517195166614	1.0	{'reach': 1}	
ADCYAP1	BDNF	HGNC	241	HGNC	1033			Activation	1	-25710722095947786	1.0	{'reach': 1}	
ADCYAP1	CA1	HGNC	241	HGNC	1368			Activation	1	27346271736773177	1.0	{'reach': 1}	
ADCYAP1	CA2	HGNC	241	HGNC	1373			Activation	1	31054949508478587	1.0	{'reach': 1}	
ADCYAP1	CAMP	HGNC	241	HGNC	1472			Activation	1	35387855861843781	1.0	{'reach': 1}	
ADCYAP1	CASP3	HGNC	241	HGNC	1504			Inhibition	1	13278963823944549	1.0	{'reach': 1}	
ADCYAP1	CCL5	HGNC	241	HGNC	10632			Activation	1	6500149591235807	1.0	{'reach': 1}	
ADCYAP1	CLOCK	HGNC	241	HGNC	2082			Activation	1	3398254028919416	1.0	{'reach': 1}	
ADCYAP1	CRH	HGNC	241	HGNC	2355			IncreaseAmount	1	7503446508023973	1.0	{'reach': 1}	
ADCYAP1	CRH	HGNC	241	HGNC	2355			Activation	1	-23262305078993592	1.0	{'reach': 1}	
ADCYAP1	DBH	HGNC	241	HGNC	2689			Activation	1	-1596457912154868	1.0	{'reach': 1}	
ADCYAP1	DBH	HGNC	241	HGNC	2689			IncreaseAmount	1	-19395882283157048	1.0	{'reach': 1}	
ADCYAP1	EGFR	HGNC	241	HGNC	3236			Activation	1	21305182303470472	1.0	{'reach': 1}	
ADCYAP1	EGFR	HGNC	241	HGNC	3236	Y		Phosphorylation	1	15830216519967362	1.0	{'reach': 1}	
ADCYAP1	FOS	HGNC	241	HGNC	3796			Activation	1	25377234396849615	1.0	{'reach': 1}	
ADCYAP1	FOS	HGNC	241	HGNC	3796			IncreaseAmount	1	26475988406061996	1.0	{'reach': 1}	
ADCYAP1	FSHB	HGNC	241	HGNC	3964			Activation	1	-31405024222565580	1.0	{'reach': 1}	
ADCYAP1	FST	HGNC	241	HGNC	3971			Activation	1	34388044634451148	1.0	{'reach': 1}	
ADCYAP1	FST	HGNC	241	HGNC	3971			IncreaseAmount	1	-26061584182454244	1.0	{'reach': 1}	
ADCYAP1	GCG	HGNC	241	HGNC	4191			Activation	1	3079963297115504	1.0	{'reach': 1}	
